y1,y2,y3,y4,y5,y6,y7,y8,y9,y10
1.012254969,1.003515264,0.997117829,1.022132936,1.004975016,0.997561153,1.007426072,1.005633647,1.001562071,1.004901962
0.992515887,1.01076657,1.009851334,1.053466866,0.989812279,0.989590047,1.002781599,0.995598458,0.996152102,1.003700511
1.012197664,1.006440455,0.988336529,1.017015758,1.01008136,1.026385371,1.003555342,0.998000152,0.994456305,0.999666166
1.006240778,0.983943563,0.963223619,0.987132648,0.986500762,1.001797093,0.986782924,0.996392886,0.999210799,0.986141177
1.011245506,1.012275659,1.011948533,1.027101542,1.009857256,1.007996182,1.006546275,1.006385081,1.005995856,1.00083401
0.994867376,1.007659819,0.988528208,1.002454594,1.009904395,1.003455835,0.951505724,0.999603212,0.999170458,1.005334145
1.003439402,1.006708425,1.003086373,1.009335048,1.009309866,1.006418265,1.009063902,1.000396946,1.00492751,1.016746815
1.01799483,1.013611942,1.019446153,0.982942887,1.014012402,1.005988585,0.985716372,0.999206808,1.001290331,0.996575495
1.01799483,1.013611942,1.019446153,0.982942887,1.014012402,1.005988585,0.985716372,0.999206808,1.001290331,0.996575495
0.990320012,0.986570855,0.979415695,0.964175576,0.98729277,0.994279048,1.003883993,0.990872885,0.99541221,0.996727135
0.990320012,0.986570855,0.979415695,0.964175576,0.98729277,0.994279048,1.003883993,0.990872885,0.99541221,0.996727135
0.989375084,0.989803562,0.997318897,1.001519822,0.989449659,0.9904363,1.008779821,0.989187129,0.992284306,1.000492453
1.008036409,1.004528021,1.003975968,0.998582715,1.008652464,1.012191287,1.009599786,1.01874468,1.005555086,1.006816137
1.000646452,0.999846867,0.995699392,0.994566067,0.99298187,1.000621589,1.012580465,1.004800255,0.997790451,0.996202268
0.998277242,1.001020696,1.001926551,0.989480574,1.002784065,0.989205642,0.999566617,1.009626769,1.001001713,0.998508126
0.990077802,0.985078485,0.984555291,0.989945629,0.988324106,0.978724956,0.976152602,0.994438065,0.985987367,0.992197794
0.996949991,1.002156548,1.002992481,1.046536797,0.988330119,0.995989466,0.992893051,1.001198406,0.998611301,0.991073246
1.007211212,1.009244586,1.013598777,1.015074366,1.014212823,1.017637179,1.019982165,1.009976013,1.009415813,1.024812786
1,1.002609858,0.998326918,1.021198243,0.988932974,0.999208565,0.989327437,0.988147086,1.001961377,0.998009748
0.987850066,0.976725896,0.983798844,0.995971163,0.988518076,0.97671452,0.974730322,0.985206007,0.982384331,0.984878906
0.987850066,0.976725896,0.983798844,0.995971163,0.988518076,0.97671452,0.974730322,0.985206007,0.982384331,0.984878906
1.027454369,1.016791526,1.018045318,0.99888272,1.029699702,1.013461198,1.03077621,1.000811388,1.019654563,1.0190653
1.027454369,1.016791526,1.018045318,0.99888272,1.029699702,1.013461198,1.03077621,1.000811388,1.019654563,1.0190653
0.980119339,0.97784974,0.977285411,0.991245014,0.982222997,0.982237106,0.965730339,0.980940821,0.98447411,0.978145797
0.980119339,0.97784974,0.977285411,0.991245014,0.982222997,0.982237106,0.965730339,0.980940821,0.98447411,0.978145797
0.96030558,0.972635386,0.98737988,0.921792918,0.998618778,0.989735974,0.963904925,0.964861684,0.997371384,0.990521394
0.991369689,0.981195622,0.984135666,0.947997115,0.972123076,0.991357895,0.974561533,0.982433496,0.987037864,0.993848112
1.001832471,1.00723268,1.00606947,1.010997807,0.989817479,1.015276248,0.987029844,1.005669429,1.001526131,0.997077094
0.988337512,0.985492679,0.992410261,1.01162688,0.990166134,0.982827734,1.021517699,0.995663318,0.988846417,0.957578777
0.988894464,0.992953974,0.989835578,0.985415799,0.996562776,1.00083199,1.010773468,0.993902494,0.989491291,0.991896501
0.988894464,0.992953974,0.989835578,0.985415799,0.996562776,1.00083199,1.010773468,0.993902494,0.989491291,0.991896501
1.020823315,0.974018452,1.002575481,1.004992223,1.024836646,1.024523927,1.026407827,1.018843424,1.012288623,1.02033383
1.020823315,0.974018452,1.002575481,1.004992223,1.024836646,1.024523927,1.026407827,1.018843424,1.012288623,1.02033383
1.010314233,1.01799345,1.008463969,1.013144088,1.028573852,1.008682199,1.002479908,0.986236378,0.928865572,1.007651233
1.010314233,1.01799345,1.008463969,1.013144088,1.028573852,1.008682199,1.002479908,0.986236378,0.928865572,1.007651233
1.018148535,1.010612766,1.029783503,1.021130711,1.04785117,1.02260488,1.027056277,1.025294352,0.965287075,1.022956053
1.02465595,0.991420573,0.916597441,0.999787532,1.000067919,1.001721001,1.016535255,1.008909701,0.999383411,1.011711841
0.995230674,1.001785353,1.010137267,0.942314218,1.006383017,0.999018455,1.000298413,0.999158459,0.998704303,0.998297648
0.987773399,1.003259034,1.016829829,1.002351943,1.016993894,1.006012321,1.009421454,0.999170032,1.005444542,1.001686639
1.019544313,1.013564844,1.021366234,1.012737822,1.003713123,1.008803304,1.022604682,1.016195913,1.000304258,1.018353352
1.019544313,1.013564844,1.021366234,1.012737822,1.003713123,1.008803304,1.022604682,1.016195913,1.000304258,1.018353352
1.010436057,0.992780081,1.000851207,1.00368228,0.996177513,1.00896629,0.997005147,1.004495505,0.999756654,1.006613655
1.010436057,0.992780081,1.000851207,1.00368228,0.996177513,1.00896629,0.997005147,1.004495505,0.999756654,1.006613655
1.002740564,1.000744954,0.990481475,0.98491277,0.992881767,0.998492351,1.016592705,1.012205028,0.989596515,0.989651836
1.006096468,0.985395008,0.979227908,0.966684822,0.99083588,0.99288635,1.004221233,1.01085194,0.994896507,1.014937724
1.017551163,0.992337423,1.000404665,1.044378041,1.008871338,1.002898093,1.010228327,1.004373956,1.004604361,1.001308315
1.00431424,1.011616058,1.017508158,1.007202345,1.021611078,1.001526835,1.001396627,0.992893773,1.008761306,1.007483172
0.999590535,1.005481607,1.022614812,1.037820815,0.995891877,1.005776865,1,1,0.99883821,0.990957821
0.999590535,1.005481607,1.022614812,1.037820815,0.995891877,1.005776865,1,1,0.99883821,0.990957821
0.998158535,0.994583944,0.998397451,0.992114069,0.996983105,1.004068098,0.995955463,0.998409749,0.991549288,0.986801134
0.997579522,0.984599889,0.985449296,0.98183086,1.009258976,0.996585506,0.979697606,1.005699081,1,1.001659172
0.991658114,0.99610346,1.005819524,1.014646812,1.019479908,1.017442608,1.01229099,1.00491122,0.986172022,1.002484403
0.985215389,1.003917178,1.006322975,0.976156954,1.000799152,1.008200746,1.012492862,1.002610897,1.001742898,1.005488996
0.991871666,1.002912612,1.009049054,1.016228726,1.008414648,1.013781831,0.99859789,1.00558053,1.007643437,1.00843677
1.005898406,0.997268904,0.99561237,1.001410772,1.015285899,0.999777539,1.013611158,1.005498262,1.001174556,1.000663184
1.001256669,1.002464785,1.015199208,0.984221534,1.003582003,0.996883888,1.009591627,1.007656089,1.001358431,0.997017143
1.001256669,1.002464785,1.015199208,0.984221534,1.003582003,0.996883888,1.009591627,1.007656089,1.001358431,0.997017143
1.016942151,0.982825832,0.962674226,0.947325367,1.006653794,0.985337635,1.00095005,0.998191001,0.996115374,0.997340466
0.996709026,0.998035769,1.000950983,0.999093425,1.017247143,0.999169335,0.996203406,1.00833632,1.006995115,1.018000035
0.992158331,0.996992042,0.969936536,0.990796381,0.99285197,0.997656417,0.996052798,1.00467307,1.011372847,1.007531029
0.992158331,0.996992042,0.969936536,0.990796381,0.99285197,0.997656417,0.996052798,1.00467307,1.011372847,1.007531029
1.015807203,1.010447598,1.001358647,0.995551627,0.990955841,0.995074575,0.997950239,0.993559903,0.997143221,0.997400105
1.015807203,1.010447598,1.001358647,0.995551627,0.990955841,0.995074575,0.997950239,0.993559903,0.997143221,0.997400105
0.99140044,0.973275831,0.986432326,0.979980776,1.01615161,1.006777385,0.991373446,0.990277066,0.99524535,1.021505198
0.997693828,1.010136991,1.019110372,1.011802498,0.98689121,0.995241079,0.993337913,1.006977312,1.006981286,0.996489639
0.985501405,0.984947105,0.978687988,0.967495046,0.976385859,0.961283385,0.975967567,0.979941961,0.984784264,0.971657403
1.005756527,1.007707764,1.004969933,0.995425145,1.004172152,0.98981072,0.998425188,1.004465637,1.003488964,1.007580751
0.995336476,0.980079352,0.999869869,0.99099963,0.990667053,0.978925199,1.090048738,0.995183668,0.964673898,0.982008513
1.012843342,1.016641257,1.012946518,1.040493433,1.025338689,1.006518817,1.023230093,1.008273619,1.003434264,1.02293384
1.038915377,1.016131864,0.99615231,1.060441135,1.030584485,1.004877623,1.012027019,1.031331574,1.037846459,1.028609482
1.002946146,1.01053201,1.007288451,1.004719172,1.010031,1.004456214,0.994124684,1.004340185,1.005263869,1.007319322
1.006714071,1.023575129,1.022140699,1.015094138,0.966856777,1.015764964,1.000671633,1.016204428,1.01848502,1.000161678
1.009795861,1.01215486,0.999184458,0.992677444,0.957393968,1.01411631,0.998389225,1.001063023,1.004955022,1.008718321
0.993601779,0.996584764,0.989356485,1.005837883,1.019997198,1.009305636,1.004840019,1.001769853,0.997411027,1
0.993601779,0.996584764,0.989356485,1.005837883,1.019997198,1.009305636,1.004840019,1.001769853,0.997411027,1
0.994598731,1.008548651,1.01999805,1.025015737,1.017365012,1.002971719,0.999063424,1.001766726,1.003213676,1.001119985
0.994598731,1.008548651,1.01999805,1.025015737,1.017365012,1.002971719,0.999063424,1.001766726,1.003213676,1.001119985
0.991019365,0.992225547,1.009544148,0.990738283,0.996268141,1.005013958,0.992768168,1.003880078,0.988727263,1.006554937
0.991019365,0.992225547,1.009544148,0.990738283,0.996268141,1.005013958,0.992768168,1.003880078,0.988727263,1.006554937
0.990938166,0.996221979,0.994423799,0.984582004,0.986367765,0.996522971,0.985835755,0.996486498,0.997134132,1.003017687
0.990938166,0.996221979,0.994423799,0.984582004,0.986367765,0.996522971,0.985835755,0.996486498,0.997134132,1.003017687
0.987877177,0.991368899,1.000161107,1.000809956,0.991658042,0.985966468,0.994800152,0.98095902,1.00243674,0.990974028
0.987877177,0.991368899,1.000161107,1.000809956,0.991658042,0.985966468,0.994800152,0.98095902,1.00243674,0.990974028
1.006673991,0.997908293,0.994103413,0.986061801,1.003766418,0.999769273,0.995048134,0.999276168,1.010097259,1.004985422
0.990804077,0.98094615,0.97948271,0.9579591,0.988116627,0.993074373,0.995023597,0.980079674,0.984265209,0.96895499
0.98532273,0.975320512,0.977166665,1.005664214,0.967782804,0.988221458,0.979855453,0.999630372,0.978434085,0.974071088
0.98532273,0.975320512,0.977166665,1.005664214,0.967782804,0.988221458,0.979855453,0.999630372,0.978434085,0.974071088
1.012705389,0.997059015,1.01059974,0.998438047,1.034924952,1.015525738,1.008223477,1.009242349,0.993464312,1.001525695
0.987497078,0.992690518,0.981409759,0.978467062,1.003146376,0.99490648,0.989977817,1.009355988,0.983219443,0.991405431
0.994849926,1.009536053,1.011427205,1.010088451,0.993086352,1.002292514,0.992547717,1.001782315,1.002365094,1.000170218
0.989555952,0.996205042,0.978449893,0.995744521,0.979118323,0.998159444,1.00428637,0.98173331,0.99210531,0.967963325
1.016710964,1.012797329,1.013207866,1.006254179,1.042851584,1.004917937,1.02048659,1.009850604,1.016626598,1.01709392
0.989868482,1.020492631,1.026983144,1.024175417,0.998604413,1.009068615,1.000699441,0.991806322,0.969034926,1.003230832
1.026350571,1.032494807,1.043969695,1.025690649,1.013914755,1.02439383,1.02711773,1.023706977,1.021697389,1.030416887
1.00106077,1.008654429,1.006670557,0.998363211,1.001504112,0.992480114,1.007893225,0.989824655,1.003088824,0.984198734
0.996396559,0.990349587,0.991260901,1.026131501,0.999499617,0.995914568,0.982176617,0.991492259,1.003143943,1.001587935
0.907466772,0.971065045,0.990602584,0.997240324,0.994740764,0.988140347,0.982403096,0.961744767,0.982796166,0.989959625
0.965541182,0.983192291,0.990741695,0.967909539,0.973252216,1.054045706,0.983067463,0.996654272,0.986204112,0.974199191
0.965541182,0.983192291,0.990741695,0.967909539,0.973252216,1.054045706,0.983067463,0.996654272,0.986204112,0.974199191
1.019908248,1.001561165,1.025895783,1.029242121,1.011187128,1.058293225,1.019786468,1.015292854,1.025932059,1.016803641
0.961675361,1.047386178,1.137115905,0.992202737,0.973716277,0.983691675,0.97892236,0.968772974,0.9860433,0.976827701
1.021782622,0.990047483,1.028037106,1.036051043,1.001576078,1.006122532,1.013974097,1.017443797,1.008805398,1.020044276
1.007751652,1.002066846,0.997475813,1.035175907,0.99822961,1.007384132,1.011390769,1.010809055,1.024634737,1.022534655
1.005769072,0.986499133,1.003300755,1.000870081,0.994876428,0.999185594,1.00500557,0.984144686,0.990471557,0.994005841
1.014579397,1.007089986,1.0250583,1.011164557,1.012611389,1.009373418,1.011344766,1.021356029,1.006052514,1.006917057
0.999057826,1.007643938,1.001043127,0.983573879,0.987219632,0.995962498,0.992339295,0.999266431,0.999426114,1.019728945
0.998821275,0.991383877,0.990060873,1.000552039,0.990819092,0.997162055,0.997105058,0.995594739,0.993810456,0.998790496
1.005665257,1.02055612,1.006584615,0.994528256,1.022449952,1.003117206,1.005944978,1.013642981,1.018041836,1.011069094
0.994836086,0.996001234,1.005737284,0.983864301,1.00353911,1.005369484,1.003435954,0.979628957,0.997729446,0.998460256
1.01675305,1.014888494,1.00541129,0.953383433,1.000457178,1.001149089,1.021640791,1.093947257,1.002022779,1.020558469
1.018101628,1.009431994,1.012355161,1.004386864,1.001958919,1.01107411,1.025740795,0.998981858,1.011859671,1.001678688
1.000459209,0.988841782,0.983238629,1.00284628,1.004951533,1.001269064,1.008103452,0.995922146,1.003491396,1.007206573
1.000459209,0.988841782,0.983238629,1.00284628,1.004951533,1.001269064,1.008103452,0.995922146,1.003491396,1.007206573
0.998852405,0.995669831,0.994513026,1.000538276,1.009984172,1.008337522,1.007779154,1.0061415,1.007641618,0.987853494
1.006611711,0.987449266,0.990825179,0.954999716,1.004820552,0.977449249,0.994271107,1.000675349,0.995477808,0.992475192
0.998641173,1.006822476,0.995922587,0.984421724,0.99337201,0.997673468,0.994622302,1,1.011785714,1.024768258
1.001591424,1.021851462,0.998520923,1.01683355,1.005630191,0.991634472,1.011400018,1.014241993,0.988084163,1.007196251
0.995233706,1.005971905,0.98794177,0.981418011,0.992137067,0.994200102,1.001773042,0.986626649,1.006651187,0.995128316
0.995233706,1.005971905,0.98794177,0.981418011,0.992137067,0.994200102,1.001773042,0.986626649,1.006651187,0.995128316
1.000684455,1.022021603,1.014467673,0.9704436,1.012110283,1.019556005,1.008723166,1.023043093,0.990984135,1.007996191
0.98632606,1.006556221,0.997277308,1.011300845,0.993296797,1.011508609,0.989973643,0.978469692,1.003427387,1.003237799
0.994916916,0.999205306,0.995085952,1.014431756,1.003973589,0.992157986,0.982782623,0.992891097,0.990001865,1.00258203
1.011567302,1.002094521,0.995974641,0.984526453,1.000839618,1.010644986,1.004900029,1.014863746,1.014321927,1.010018239
0.980863781,0.975178539,0.97609365,0.997066232,0.990774543,0.98494356,0.975362528,0.976157919,0.981588218,0.974959342
0.977131651,1.009861578,1.021480982,0.986218634,1.010150131,1.005755319,1.018287059,0.999292219,1.007525493,1.018758345
1.008776542,0.985441162,0.990220149,0.987491479,1.00006558,0.996909014,1.002842393,0.989377042,0.976579389,0.993970728
1.019184259,1.015333276,1.008657738,1.030709166,1.021278797,1.007896151,0.965227164,1,1.018157692,1.002272345
0.995059059,0.995601967,0.994935261,0.974789565,1.015431865,0.989597219,1.003251398,1.003907708,1,0.991093169
0.999533509,1.000743398,0.991069845,1.007825059,0.979071098,0.989061567,0.98694413,0.998945007,1.010744171,0.99012159
1.000933116,1.021525696,0.997280766,1.010469446,0.996817495,0.992408942,0.988212161,0.985568496,0.990098897,0.988877823
0.994175986,0.989195184,1.008738237,0.971587608,1.012706258,1.004589537,1.004659399,1.001476522,0.998816745,1.000167953
0.99975588,1.006438933,1.010875429,1.030108065,1.010578751,1.025864601,1.003955817,1.019167277,1.014152212,1.023677683
0.99975588,1.006438933,1.010875429,1.030108065,1.010578751,1.025864601,1.003955817,1.019167277,1.014152212,1.023677683
0.99267589,0.988523359,0.993352718,0.990554736,0.972856342,0.982842549,1.004619619,1.003279702,0.986660056,0.99376644
0.989440004,0.985113482,1.005374534,1.018177919,0.992233739,1.004305796,1.008125757,0.99559663,1.007978386,1.009507961
1.031272951,1.004877085,1.012867699,1.063350736,0.996150802,1.011053084,1.007267482,1.003317353,1.00990958,0.999173938
1.031272951,1.004877085,1.012867699,1.063350736,0.996150802,1.011053084,1.007267482,1.003317353,1.00990958,0.999173938
0.999519096,1.001672898,0.993024701,1.000738616,1.012880399,1.009209617,0.992391423,1.006245402,1.000185481,1.00628403
0.997351103,1.007304705,1.018135119,1.021746589,1.019391685,1.006827874,0.99722407,1.00584164,0.998642509,1.003286634
1.001448804,0.998505927,1.006138541,1.011653131,1.007235728,1.000391075,1.011797446,1.002903814,1.003027382,1.006879671
1.001448804,0.998505927,1.006138541,1.011653131,1.007235728,1.000391075,1.011797446,1.002903814,1.003027382,1.006879671
1.005785584,1.000948795,0.997679494,1.003855461,1.011703206,1.006257351,1.002620162,1.014838687,1.003203113,1.003741613
1.01464568,1.002334189,0.995689534,1.001783508,1.017838344,0.994908672,1.001053349,1.015821532,1.011275333,1.018559727
0.997633731,1.004583841,1.006754436,0.994562822,1.008460686,0.996982669,0.988425657,1.012389277,0.993907442,0.993770483
0.997633731,1.004583841,1.006754436,0.994562822,1.008460686,0.996982669,0.988425657,1.012389277,0.993907442,0.993770483
0.987191883,0.98016627,0.972852546,1.000435451,0.980284629,0.984404351,0.973386561,0.976223959,0.984919797,0.984798411
0.987191883,0.98016627,0.972852546,1.000435451,0.980284629,0.984404351,0.973386561,0.976223959,0.984919797,0.984798411
1.030994515,1.022130944,1.037144543,0.992649527,1.014610188,1.020521797,1.01052627,1.020057154,1.034169374,1.006365404
1.030994515,1.022130944,1.037144543,0.992649527,1.014610188,1.020521797,1.01052627,1.020057154,1.034169374,1.006365404
0.993707573,0.997043237,1.004287433,1.020168537,1.015002551,1.004322969,1.009469759,1.007373634,0.988565483,0.985294257
1.104522238,1.029060292,1.141311257,0.999222315,0.992552135,0.990191208,1.000261425,1.004881476,0.99729785,0.996815345
1.003342463,0.986856364,0.985306687,1.060065021,0.967065545,0.995957021,1.000130679,1.002428964,1.005595452,0.995846611
1.003342463,0.986856364,0.985306687,1.060065021,0.967065545,0.995957021,1.000130679,1.002428964,1.005595452,0.995846611
1.02352708,0.996908783,0.978908262,0.995378953,1.000677565,0.998037936,0.993076337,1.014884025,1.018684274,1.00673731
1.000411427,1.00435511,1.002584223,0.999911573,1.015515496,1.009278623,1.004864617,1.010405858,1.013894192,1.005532713
0.991368473,1.003048214,1.000402065,1.019820375,1.010912659,0.99550737,0.992411333,1.001373197,1.001727579,1.017450223
0.986733145,0.982273265,0.995626859,1.010585201,0.983529788,0.992292727,0.988793692,0.990401129,0.994883956,0.995055715
0.972268887,0.985341851,0.995037878,0.989182193,0.996926866,0.993239214,0.993066711,1.00276888,0.989929164,0.992546434
0.972268887,0.985341851,0.995037878,0.989182193,0.996926866,0.993239214,0.993066711,1.00276888,0.989929164,0.992546434
1.009075133,1.013007327,1.018563586,1.027644016,0.993393994,1.00319052,1.003356606,0.994477285,1.005527551,1.009073929
1.009075133,1.013007327,1.018563586,1.027644016,0.993393994,1.00319052,1.003356606,0.994477285,1.005527551,1.009073929
1.02248416,1.0127482,1.015952955,0.999197593,1.028118851,1.02805898,1.021142702,1.014578181,1.009883576,1.015348716
1.02248416,1.0127482,1.015952955,0.999197593,1.028118851,1.02805898,1.021142702,1.014578181,1.009883576,1.015348716
0.992041625,0.994225371,0.998063141,1.012171933,0.992053804,1.002955942,1.006290177,0.99931571,0.99096635,0.99938909
0.999577725,0.987082619,0.995772238,1.021921648,0.987395537,0.996846699,0.997135028,1.000684759,0.996668874,0.998625159
1.005913798,1.001410743,0.990371656,0.993625883,1.00094786,1.00130656,1.0066606,1.004105659,1.010143465,1.002447794
0.997484295,1.004774446,0.99169888,0.993527666,1.000734299,1.002317409,1.002644492,0.999328056,1.002426682,1.008882721
1,1.005880389,1.005098294,0.988710802,1.00256782,0.995715548,0.999874377,0.995965146,1.001614101,0.992091032
1,1.005880389,1.005098294,0.988710802,1.00256782,0.995715548,0.999874377,0.995965146,1.001614101,0.992091032
0.996637057,1.007782642,1.018331444,1.005197496,0.999146252,1.006351904,1.011933136,0.99358536,0.997583094,1.002557165
0.993389936,0.98678133,0.994948914,0.998910087,0.972062401,0.98611959,0.991504244,0.989405394,0.987864366,0.988866843
1.021893321,1.012902278,1.013984473,0.999878758,1.00899307,1.00140066,1.010080684,1.012434873,1.010991545,1.0112585
0.996639446,0.99987369,0.988758129,1.016247037,0.980740621,0.995314573,0.998253406,1.001365169,0.998314222,0.995937797
0.987565439,0.984012441,1.00623576,0.997414972,0.993072739,0.987283318,0.988377901,0.998636693,0.988003121,0.993655531
0.987565439,0.984012441,1.00623576,0.997414972,0.993072739,0.987283318,0.988377901,0.998636693,0.988003121,0.993655531
1.007896201,1.007133453,1.003937253,0.994617216,1.004927478,1.005194784,1.009862264,0.995564942,1.003123649,1.00456096
0.998507896,1.002418929,1.012993373,1.002577052,1.004410253,1.003909033,1.003883708,1.000344114,1.001591439,1.01029972
0.989541497,0.993516945,0.986692291,0.987670143,1.006109704,0.981781778,0.982778019,0.983499225,0.990936677,0.994452684
0.991114375,0.988990504,0.9919194,1.02869873,0.99503953,0.999361017,0.991123549,0.989503284,0.987693916,0.992138377
0.998250365,0.997571194,1.004675369,0.998868495,0.989327224,0.99616028,0.996673463,0.998585362,1.002056103,1.004335726
0.998250365,0.997571194,1.004675369,0.998868495,0.989327224,0.99616028,0.996673463,0.998585362,1.002056103,1.004335726
1.021029323,1.019256314,1.012433001,0.979296848,1.004844978,1.010849213,1.02130932,1.014872516,1.019556068,1.016076056
0.989879334,0.995327599,0.992955625,0.997136132,0.988351081,0.998880618,1.002636523,0.988911898,0.989394114,0.996059532
0.98934064,0.991835222,0.985462412,0.998763408,0.999871998,0.996428647,0.987978975,0.997897582,0.995628474,0.996190715
0.98934064,0.991835222,0.985462412,0.998763408,0.999871998,0.996428647,0.987978975,0.997897582,0.995628474,0.996190715
1.007695983,1.003443822,1.008473603,1.010943373,1.000833193,1.000351435,1.013181253,1.008076028,1.003488676,1.005589125
1.007695983,1.003443822,1.008473603,1.010943373,1.000833193,1.000351435,1.013181253,1.008076028,1.003488676,1.005589125
1.003054714,1.003175033,1.00128719,1.028800572,0.996287752,1.007657746,0.974605971,1.007662614,1.001978171,0.996635861
0.994119251,0.991444635,0.988452669,0.990660141,0.988867453,0.990099074,0.99820465,0.990274024,0.990214714,0.989533926
1.000219042,0.998890031,0.998321357,1.013651601,0.992932581,0.996153829,1.006474831,0.996141815,0.994669433,0.994639751
1.000219042,0.998890031,0.998321357,1.013651601,0.992932581,0.996153829,1.006474831,0.996141815,0.994669433,0.994639751
0.991456705,0.991235748,0.995455647,0.993675357,0.995339158,1.000210806,0.98570402,0.995774686,0.996266907,1.004369743
0.980335919,0.978646083,0.981191479,0.981017635,0.959372317,0.973680363,0.982354374,0.973832844,0.984951013,0.974619134
0.995041603,0.997764394,1.009840421,1.023814997,1.012664526,0.999927723,0.996678191,0.997095217,0.998097901,1.008333388
0.998875567,1.007436111,1.000731647,1.040386396,0.988837784,0.996305539,0.997652552,0.999268842,1.003647861,0.991920097
0.999774454,0.996857471,0.996184693,0.998928623,1.008090971,1.002210729,0.996904025,0.995975174,0.997819449,0.997186089
0.997972724,1.008082611,1.001559508,0.957671957,1.005760159,1.018715998,1.001117967,1.00514341,1.001638707,0.99212835
0.998645705,0.984855341,0.983925635,0.951769456,0.980179365,0.991407718,0.992554926,0.986476469,0.988848689,0.979490941
0.998645705,0.984855341,0.983925635,0.951769456,0.980179365,0.991407718,0.992554926,0.986476469,0.988848689,0.979490941
1.006329196,1.005445841,1.010914544,1.011609646,0.993434298,1.006200533,1.006000792,0.997036012,1.004228866,1.010392806
1.006329196,1.005445841,1.010914544,1.011609646,0.993434298,1.006200533,1.006000792,0.997036012,1.004228866,1.010392806
1.002021452,1.021040963,1.020995018,1.004768963,1.018439064,1.011764902,1.001491178,1.013749591,1.018919497,1.014218886
1.002021452,1.021040963,1.020995018,1.004768963,1.018439064,1.011764902,1.001491178,1.013749591,1.018919497,1.014218886
1.020847187,1.02808796,1.027192113,1.011614844,1.0107722,1.014811517,1.010547291,1.018694769,1.014555248,1.015510747
1.019668063,1.0305158,1.030985079,1.013452919,1.016141931,1.010892221,1.004870846,1.007471012,1.014655989,1.005347752
0.999142527,1.162584268,1.015836593,1.029923517,1.001410688,0.988888438,0.994910347,0.995056371,1.008830562,0.994968425
1.006434775,0.99030907,1.01053814,1.027670583,1.006553349,0.999183043,0.999878171,0.994676999,1.00411578,1.000722299
1.007672854,1.003622696,0.99979508,0.945121526,0.996105863,0.988276832,0.989036497,0.993221505,0.94140386,0.997689715
1.007672854,1.003622696,0.99979508,0.945121526,0.996105863,0.988276832,0.989036497,0.993221505,0.94140386,0.997689715
0.963197968,0.999640469,1.000553287,1.004123425,1.003359908,1.010137719,0.994334289,0.988865005,0.983320273,1.01418252
0.9871571,1.005345388,1.003758783,0.95327984,1.043823644,0.978967027,0.987033798,0.993309735,0.995743153,0.986939619
0.999779463,1.002111525,0.989876024,1.046677986,1.043493977,1.005531126,1.008257175,1,1.006160473,1.000588237
1.012745607,1.004732179,1.014669133,1.011257709,1.001282954,0.992160402,1.012959513,0.996478878,0.999193219,1.001450188
0.996160255,0.989376433,0.998863607,0.997601069,1.028539848,1.008111343,1.008611108,1.004240178,1.006399191,0.99261288
1.002355596,1.010980944,0.99791097,0.976855186,0.994337355,0.996670934,0.992804045,0.997888946,0.979751626,1
1.015594782,0.994824977,0.994149866,1.024193227,0.995500631,0.998956087,1.008108059,0.988363725,0.993006125,0.998978546
1.015594782,0.994824977,0.994149866,1.024193227,0.995500631,0.998956087,1.008108059,0.988363725,0.993006125,0.998978546
1.000841511,1.018161669,1.009607099,1.014458473,1.009381956,1.016265822,1.016085788,1.008562212,1.001903291,1.003944151
1.000841511,1.018161669,1.009607099,1.014458473,1.009381956,1.016265822,1.016085788,1.008562212,1.001903291,1.003944151
0.979823512,0.995336402,0.985940652,0.911153905,0.961573437,0.992204032,0.985728054,0.997877661,0.998212119,0.993015835
0.979823512,0.995336402,0.985940652,0.911153905,0.961573437,0.992204032,0.985728054,0.997877661,0.998212119,0.993015835
1.002573892,0.991404895,0.987081213,0.985292268,1.015619357,0.990265693,1.006083465,0.99787298,0.992323457,0.997069963
1.002573892,0.991404895,0.987081213,0.985292268,1.015619357,0.990265693,1.006083465,0.99787298,0.992323457,0.997069963
1.012623266,0.998118575,1.002640551,0.994350784,0.990075906,1.024153949,1.011246829,1.015630669,1.010508136,1.012343696
1.012623266,0.998118575,1.002640551,0.994350784,0.990075906,1.024153949,1.011246829,1.015630669,1.010508136,1.012343696
0.980562006,1.040956619,1.006602993,0.984365895,0.988042348,0.987590821,1.003348467,0.980062998,0.992089045,0.990419701
0.980562006,1.040956619,1.006602993,0.984365895,0.988042348,0.987590821,1.003348467,0.980062998,0.992089045,0.990419701
1.007110298,1.001694891,0.997061412,1.003370263,1.012221144,0.988753812,0.999046462,0.995717283,1.004179994,0.985489974
0.999786205,0.992826932,1.007130498,1.018222279,0.992640115,1.016710007,1.005845835,1.028673804,0.993020189,1.00461055
1.005777646,1.004165978,1.003511702,1.002639111,0.994898245,1.001933351,1.021468453,1.011498426,1.004385063,1.005033216
1.005777646,1.004165978,1.003511702,1.002639111,0.994898245,1.001933351,1.021468453,1.011498426,1.004385063,1.005033216
1.006808705,1.006875829,1.006961148,1.048694221,1.012341764,0.995520365,1.007547537,0.993110422,1.003595483,1.002651307
1.005530613,0.99224906,0.999626313,1.022471467,0.987808698,1.001107703,0.996312093,0.979881828,0.998080604,1.00205705
